,date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
57,2015/2/4 18:47,22.34,27.39,0,623.5,0.00457305,0
58,2015/2/4 18:48,22.39,27.46333333,0,624.6666667,0.004599455,0
59,2015/2/4 18:49,22.39,27.39,0,622,0.004587082,0
60,2015/2/4 18:49,22.29,27.39,0,621,0.004559056,0
61,2015/2/4 18:51,22.34,27.39,0,626.5,0.00457305,0
62,2015/2/4 18:52,22.29,27.39,0,622,0.004559056,0
63,2015/2/4 18:53,22.39,27.39,0,620,0.004587082,0
64,2015/2/4 18:53,22.29,27.39,0,621.5,0.004559056,0
65,2015/2/4 18:55,22.29,27.35666667,0,616.3333333,0.004553467,0
66,2015/2/4 18:55,22.29,27.34,0,609,0.004550673,0
67,2015/2/4 18:56,22.29,27.39,0,614,0.004559056,0
68,2015/2/4 18:58,22.29,27.34,0,613.5,0.004550673,0
69,2015/2/4 18:59,22.29,27.34,0,611,0.004550673,0
70,2015/2/4 19:00,22.29,27.39,0,612,0.004559056,0
71,2015/2/4 19:01,22.29,27.29,0,608,0.00454229,0
72,2015/2/4 19:01,22.29,27.29,0,605.5,0.00454229,0
73,2015/2/4 19:02,22.2675,27.315,0,608.5,0.004540214,0
74,2015/2/4 19:04,22.2,27.29,0,608.5,0.004517288,0
75,2015/2/4 19:05,22.245,27.29,0,602.5,0.004529774,0
76,2015/2/4 19:06,22.2,27.29,0,598,0.004517288,0
77,2015/2/4 19:07,22.2,27.29,0,595,0.004517288,0
78,2015/2/4 19:08,22.2,27.29,0,591,0.004517288,0
79,2015/2/4 19:08,22.245,27.245,0,591,0.00452225,0
80,2015/2/4 19:09,22.2,27.2,0,595,0.004502283,0
81,2015/2/4 19:11,22.2,27.29,0,594.3333333,0.004517288,0
82,2015/2/4 19:12,22.2,27.29,0,593.5,0.004517288,0
83,2015/2/4 19:13,22.2,27.29,0,592,0.004517288,0
84,2015/2/4 19:14,22.15,27.245,0,586.5,0.004495971,0
85,2015/2/4 19:14,22.2,27.2,0,586,0.004502283,0
86,2015/2/4 19:15,22.15,27.245,0,586,0.004495971,0
87,2015/2/4 19:17,22.2,27.245,0,584.5,0.004509785,0
88,2015/2/4 19:18,22.1,27.245,0,584.5,0.004482195,0
89,2015/2/4 19:19,22.1,27.2,0,585.5,0.004474738,0
90,2015/2/4 19:20,22.13333333,27.2,0,584.6666667,0.004483903,0
91,2015/2/4 19:21,22.2,27.2,0,577,0.004502283,0
92,2015/2/4 19:21,22.1,27.2,0,580,0.004474738,0
93,2015/2/4 19:23,22.125,27.2,0,582,0.00448161,0
94,2015/2/4 19:24,22.2,27.2,0,580,0.004502283,0
95,2015/2/4 19:25,22.1,27.15,0,578,0.004466454,0
96,2015/2/4 19:25,22.1,27.2,0,576.5,0.004474738,0
97,2015/2/4 19:27,22.1,27.2,0,580,0.004474738,0
98,2015/2/4 19:27,22.1,27.2,0,572.5,0.004474738,0
99,2015/2/4 19:28,22.1,27.2,0,567,0.004474738,0
100,2015/2/4 19:30,22.1,27.2,0,568,0.004474738,0
101,2015/2/4 19:31,22.1,27.2,0,574.5,0.004474738,0
102,2015/2/4 19:32,22.1,27.2,0,564.3333333,0.004474738,0
103,2015/2/4 19:33,22.1,27.2,0,563,0.004474738,0
104,2015/2/4 19:34,22.1,27.15,0,564.5,0.004466454,0
105,2015/2/4 19:34,22.06666667,27.16666667,0,566.3333333,0.004460078,0
106,2015/2/4 19:36,22.1,27.1,0,562,0.004458169,0
107,2015/2/4 19:37,22,27.1,0,565.5,0.004430876,0
108,2015/2/4 19:38,22,27.1,0,570,0.004430876,0
109,2015/2/4 19:38,22.05,27.15,0,562,0.004452763,0
110,2015/2/4 19:40,22,27.1,0,560,0.004430876,0
111,2015/2/4 19:40,22,27.1,0,558,0.004430876,0
112,2015/2/4 19:41,22,27.1,0,556,0.004430876,0
113,2015/2/4 19:43,22,27.1,0,557,0.004430876,0
114,2015/2/4 19:44,21.9175,27.1,0,556.5,0.004408469,0
115,2015/2/4 19:45,21.945,27.1,0,557.5,0.004415927,0
116,2015/2/4 19:46,21.92666667,27.1,0,555,0.004410954,0
117,2015/2/4 19:46,21.89,27.1,0,555,0.004401023,0
118,2015/2/4 19:47,21.89,27.1,0,553,0.004401023,0
119,2015/2/4 19:49,21.89,27.1,0,549.5,0.004401023,0
120,2015/2/4 19:50,21.89,27.1,0,548.5,0.004401023,0
121,2015/2/4 19:51,21.89,27.1,0,551.5,0.004401023,0
122,2015/2/4 19:52,21.89,27.1,0,548.5,0.004401023,0
123,2015/2/4 19:53,21.89,27.1,0,548,0.004401023,0
124,2015/2/4 19:53,21.89,27.1,0,547.5,0.004401023,0
125,2015/2/4 19:54,21.89,27.1,0,553,0.004401023,0
126,2015/2/4 19:56,21.84,27.1,0,547.5,0.004387512,0
127,2015/2/4 19:57,21.85666667,27.1,0,548.6666667,0.004392012,0
128,2015/2/4 19:58,21.79,27.1,0,540,0.004374038,0
129,2015/2/4 19:59,21.79,27.1,0,538,0.004374038,0
130,2015/2/4 19:59,21.79,27.1,0,542,0.004374038,0
131,2015/2/4 20:00,21.79,27.1,0,542,0.004374038,0
132,2015/2/4 20:02,21.79,27.1,0,538,0.004374038,0
133,2015/2/4 20:03,21.79,27.1,0,537.6666667,0.004374038,0
134,2015/2/4 20:04,21.79,27.1,0,537.5,0.004374038,0
135,2015/2/4 20:05,21.79,27.1,0,536,0.004374038,0
136,2015/2/4 20:06,21.745,27.1,0,534.5,0.004361943,0
137,2015/2/4 20:06,21.7,27.1,0,532.5,0.004349877,0
138,2015/2/4 20:08,21.76,27.1,0,530,0.004365971,0
139,2015/2/4 20:09,21.745,27.05,0,529.5,0.004353839,0
140,2015/2/4 20:10,21.79,27.05,0,531,0.004365912,0
141,2015/2/4 20:10,21.73,27,0,533.3333333,0.004341725,0
142,2015/2/4 20:12,21.745,27,0,531,0.004345735,0
143,2015/2/4 20:12,21.745,27,0,529,0.004345735,0
144,2015/2/4 20:13,21.745,27,0,528.5,0.004345735,0
145,2015/2/4 20:15,21.7,27,0,525,0.004333714,0
146,2015/2/4 20:16,21.7,27,0,528.5,0.004333714,0
147,2015/2/4 20:17,21.7,27,0,530.5,0.004333714,0
148,2015/2/4 20:18,21.7,26.89,0,528,0.004315936,0
149,2015/2/4 20:19,21.7,26.89,0,526,0.004315936,0
150,2015/2/4 20:19,21.7,26.89,0,530,0.004315936,0
151,2015/2/4 20:21,21.7,26.89,0,533.3333333,0.004315936,0
152,2015/2/4 20:22,21.7,26.89,0,529,0.004315936,0
153,2015/2/4 20:23,21.7,26.89,0,528,0.004315936,0
154,2015/2/4 20:23,21.7,26.89,0,526,0.004315936,0
155,2015/2/4 20:25,21.7,26.89,0,526,0.004315936,0
156,2015/2/4 20:25,21.7,26.79,0,521,0.004299774,0
157,2015/2/4 20:26,21.7,26.79,0,518,0.004299774,0
158,2015/2/4 20:28,21.7,26.79,0,515.5,0.004299774,0
159,2015/2/4 20:29,21.7,26.79,0,520,0.004299774,0
160,2015/2/4 20:30,21.7,26.7675,0,523.5,0.004296138,0
161,2015/2/4 20:31,21.7,26.79,0,525.5,0.004299774,0
162,2015/2/4 20:31,21.7,26.79,0,525.5,0.004299774,0
163,2015/2/4 20:32,21.7,26.79,0,514,0.004299774,0
164,2015/2/4 20:34,21.7,26.7,0,518,0.00428523,0
165,2015/2/4 20:35,21.7,26.7,0,518,0.00428523,0
166,2015/2/4 20:36,21.7,26.7,0,520,0.00428523,0
167,2015/2/4 20:37,21.6,26.7,0,521,0.004258922,0
168,2015/2/4 20:38,21.6,26.6,0,518,0.004242862,0
169,2015/2/4 20:38,21.6,26.65,0,517,0.004250892,0
170,2015/2/4 20:39,21.6,26.6,0,511.5,0.004242862,0
171,2015/2/4 20:41,21.65,26.65,0,514,0.004264003,0
172,2015/2/4 20:42,21.6,26.55,0,515.5,0.004234832,0
173,2015/2/4 20:43,21.6,26.5,0,517,0.004226803,0
174,2015/2/4 20:44,21.6,26.5,0,515,0.004226803,0
175,2015/2/4 20:44,21.6,26.5,0,512,0.004226803,0
176,2015/2/4 20:45,21.6,26.5,0,515,0.004226803,0
177,2015/2/4 20:47,21.65,26.55,0,511,0.004247894,0
178,2015/2/4 20:48,21.6,26.5,0,514,0.004226803,0
179,2015/2/4 20:49,21.6,26.445,0,508,0.004217971,0
180,2015/2/4 20:50,21.6,26.4725,0,509.75,0.004222387,0
181,2015/2/4 20:51,21.6,26.445,0,508.75,0.004217971,0
182,2015/2/4 20:51,21.6,26.445,0,508.5,0.004217971,0
183,2015/2/4 20:53,21.6,26.39,0,507,0.004209139,0
184,2015/2/4 20:54,21.6,26.39,0,507,0.004209139,0
185,2015/2/4 20:55,21.6,26.39,0,503.5,0.004209139,0
186,2015/2/4 20:55,21.6,26.39,0,504,0.004209139,0
187,2015/2/4 20:57,21.6,26.39,0,504,0.004209139,0
188,2015/2/4 20:57,21.575,26.315,0,500.5,0.004190637,0
189,2015/2/4 20:58,21.6,26.29,0,500,0.004193082,0
190,2015/2/4 21:00,21.6,26.29,0,503.5,0.004193082,0
191,2015/2/4 21:01,21.55,26.245,0,503,0.004172982,0
192,2015/2/4 21:02,21.55,26.245,0,502.5,0.004172982,0
193,2015/2/4 21:03,21.5,26.2,0,502,0.004152962,0
194,2015/2/4 21:04,21.56666667,26.2,0,502,0.004170059,0
195,2015/2/4 21:04,21.5,26.2,0,502.5,0.004152962,0
196,2015/2/4 21:06,21.5,26.2,0,497,0.004152962,0
197,2015/2/4 21:07,21.5,26.15,0,501.5,0.004144984,0
198,2015/2/4 21:08,21.5,26.15,0,504,0.004144984,0
199,2015/2/4 21:08,21.5,26.1,0,501,0.004137006,0
200,2015/2/4 21:10,21.5,26.1,0,493.75,0.004137006,0
201,2015/2/4 21:10,21.5,26.1,0,500,0.004137006,0
202,2015/2/4 21:11,21.5,26.1,0,504.5,0.004137006,0
203,2015/2/4 21:13,21.5,26.05,0,504,0.004129028,0
204,2015/2/4 21:14,21.5,26.1,0,501,0.004137006,0
205,2015/2/4 21:15,21.5,26,0,499,0.00412105,0
206,2015/2/4 21:16,21.5,26,0,502,0.00412105,0
207,2015/2/4 21:16,21.5,26,0,503.5,0.00412105,0
208,2015/2/4 21:17,21.5,26,0,500.6666667,0.00412105,0
209,2015/2/4 21:19,21.5,26,0,493,0.00412105,0
210,2015/2/4 21:20,21.5,26,0,492.5,0.00412105,0
211,2015/2/4 21:21,21.5,26,0,493,0.00412105,0
212,2015/2/4 21:22,21.5,25.89,0,495.5,0.0041035,0
213,2015/2/4 21:23,21.5,26,0,492.6666667,0.00412105,0
214,2015/2/4 21:23,21.5,26,0,490,0.00412105,0
215,2015/2/4 21:24,21.5,25.92666667,0,493,0.00410935,0
216,2015/2/4 21:26,21.5,25.89,0,494.6666667,0.0041035,0
217,2015/2/4 21:27,21.5,25.89,0,496,0.0041035,0
218,2015/2/4 21:28,21.5,25.89,0,491,0.0041035,0
219,2015/2/4 21:29,21.5,25.84,0,490.5,0.004095523,0
220,2015/2/4 21:29,21.5,25.84,0,490,0.004095523,0
221,2015/2/4 21:30,21.5,25.89,0,491,0.0041035,0
222,2015/2/4 21:32,21.5,25.89,0,491.6666667,0.0041035,0
223,2015/2/4 21:33,21.5,25.89,0,493.5,0.0041035,0
224,2015/2/4 21:34,21.4725,25.865,0,493.75,0.004092568,0
225,2015/2/4 21:35,21.5,25.84,0,490,0.004095523,0
226,2015/2/4 21:36,21.5,25.79,0,488,0.004087546,0
227,2015/2/4 21:36,21.5,25.79,0,490,0.004087546,0
228,2015/2/4 21:38,21.5,25.79,0,487,0.004087546,0
229,2015/2/4 21:39,21.445,25.745,0,492.5,0.004066556,0
230,2015/2/4 21:40,21.445,25.745,0,493.5,0.004066556,0
231,2015/2/4 21:40,21.46333333,25.76,0,493.3333333,0.004073542,0
232,2015/2/4 21:42,21.445,25.745,0,488,0.004066556,0
233,2015/2/4 21:42,21.5,25.79,0,487.5,0.004087546,0
234,2015/2/4 21:43,21.42666667,25.73,0,485.3333333,0.004059579,0
235,2015/2/4 21:45,21.39,25.7,0,484,0.004045656,0
236,2015/2/4 21:46,21.39,25.7,0,489,0.004045656,0
237,2015/2/4 21:47,21.445,25.745,0,488,0.004066556,0
238,2015/2/4 21:48,21.5,25.79,0,493,0.004087546,0
239,2015/2/4 21:49,21.39,25.7,0,491,0.004045656,0
240,2015/2/4 21:49,21.445,25.745,0,488,0.004066556,0
241,2015/2/4 21:51,21.445,25.745,0,487.25,0.004066556,0
242,2015/2/4 21:52,21.39,25.7,0,489,0.004045656,0
243,2015/2/4 21:53,21.5,25.79,0,489,0.004087546,0
244,2015/2/4 21:53,21.39,25.7,0,486,0.004045656,0
245,2015/2/4 21:55,21.42666667,25.73,0,484.6666667,0.004059579,0
246,2015/2/4 21:55,21.39,25.7,0,485,0.004045656,0
247,2015/2/4 21:56,21.39,25.7,0,487,0.004045656,0
248,2015/2/4 21:58,21.39,25.7,0,492,0.004045656,0
249,2015/2/4 21:59,21.39,25.7,0,490.6666667,0.004045656,0
250,2015/2/4 22:00,21.39,25.7,0,488,0.004045656,0
251,2015/2/4 22:01,21.39,25.7,0,485.5,0.004045656,0
252,2015/2/4 22:01,21.39,25.7,0,486,0.004045656,0
253,2015/2/4 22:02,21.39,25.7,0,485.5,0.004045656,0
254,2015/2/4 22:04,21.39,25.7,0,486,0.004045656,0
255,2015/2/4 22:05,21.39,25.7,0,480,0.004045656,0
256,2015/2/4 22:06,21.39,25.7,0,481,0.004045656,0
257,2015/2/4 22:07,21.39,25.7,0,481.6666667,0.004045656,0
258,2015/2/4 22:08,21.39,25.7,0,485.5,0.004045656,0
259,2015/2/4 22:08,21.39,25.7,0,485,0.004045656,0
260,2015/2/4 22:09,21.39,25.7,0,473,0.004045656,0
261,2015/2/4 22:11,21.39,25.7,0,475,0.004045656,0
262,2015/2/4 22:12,21.39,25.7,0,486,0.004045656,0
263,2015/2/4 22:13,21.39,25.7,0,481.5,0.004045656,0
264,2015/2/4 22:14,21.39,25.7,0,483,0.004045656,0
265,2015/2/4 22:14,21.39,25.7,0,479,0.004045656,0
266,2015/2/4 22:15,21.39,25.7,0,479,0.004045656,0
267,2015/2/4 22:17,21.39,25.7,0,479,0.004045656,0
268,2015/2/4 22:18,21.34,25.7,0,479,0.004033195,0
269,2015/2/4 22:19,21.39,25.7,0,479,0.004045656,0
270,2015/2/4 22:20,21.39,25.7,0,477,0.004045656,0
271,2015/2/4 22:21,21.39,25.7,0,477.5,0.004045656,0
272,2015/2/4 22:21,21.29,25.7,0,477.5,0.004020769,0
273,2015/2/4 22:23,21.34,25.7,0,480,0.004033195,0
274,2015/2/4 22:24,21.29,25.7,0,480,0.004020769,0
275,2015/2/4 22:25,21.34,25.7,0,482,0.004033195,0
276,2015/2/4 22:25,21.32333333,25.7,0,480.3333333,0.004029049,0
277,2015/2/4 22:27,21.34,25.7,0,477.5,0.004033195,0
278,2015/2/4 22:27,21.29,25.7,0,476,0.004020769,0
279,2015/2/4 22:28,21.39,25.7,0,479,0.004045656,0
280,2015/2/4 22:30,21.39,25.7,0,471,0.004045656,0
281,2015/2/4 22:31,21.29,25.7,0,474,0.004020769,0
282,2015/2/4 22:32,21.29,25.7,0,477.5,0.004020769,0
283,2015/2/4 22:33,21.34,25.7,0,476,0.004033195,0
284,2015/2/4 22:34,21.29,25.7,0,474.25,0.004020769,0
285,2015/2/4 22:34,21.39,25.7,0,475,0.004045656,0
286,2015/2/4 22:36,21.29,25.7,0,476.5,0.004020769,0
287,2015/2/4 22:37,21.34,25.7,0,474.5,0.004033195,0
288,2015/2/4 22:38,21.29,25.7,0,478,0.004020769,0
289,2015/2/4 22:38,21.29,25.7,0,475.3333333,0.004020769,0
290,2015/2/4 22:40,21.29,25.7,0,477,0.004020769,0
291,2015/2/4 22:40,21.29,25.7,0,475.5,0.004020769,0
292,2015/2/4 22:41,21.29,25.7,0,477.5,0.004020769,0
293,2015/2/4 22:43,21.29,25.7,0,477.5,0.004020769,0
294,2015/2/4 22:44,21.29,25.7,0,478,0.004020769,0
295,2015/2/4 22:45,21.29,25.7,0,473.5,0.004020769,0
296,2015/2/4 22:46,21.29,25.7,0,472.5,0.004020769,0
297,2015/2/4 22:46,21.29,25.7,0,472,0.004020769,0
298,2015/2/4 22:47,21.29,25.7,0,469.5,0.004020769,0
299,2015/2/4 22:49,21.29,25.7,0,466.6666667,0.004020769,0
300,2015/2/4 22:50,21.29,25.7,0,467,0.004020769,0
301,2015/2/4 22:51,21.29,25.7,0,469.5,0.004020769,0
302,2015/2/4 22:52,21.2,25.6,0,469,0.003982828,0
303,2015/2/4 22:53,21.29,25.7,0,471,0.004020769,0
304,2015/2/4 22:53,21.29,25.7,0,469,0.004020769,0
305,2015/2/4 22:54,21.26,25.66666667,0,467.3333333,0.00400809,0
306,2015/2/4 22:56,21.245,25.65,0,471.5,0.004001763,0
307,2015/2/4 22:57,21.23,25.63333333,0,471.6666667,0.003995443,0
308,2015/2/4 22:58,21.29,25.7,0,475,0.004020769,0
309,2015/2/4 22:59,21.2,25.6,0,471,0.003982828,0
310,2015/2/4 22:59,21.2,25.6,0,471,0.003982828,0
311,2015/2/4 23:00,21.245,25.65,0,471,0.004001763,0
312,2015/2/4 23:02,21.245,25.65,0,474.5,0.004001763,0
313,2015/2/4 23:03,21.2,25.6,0,475.5,0.003982828,0
314,2015/2/4 23:04,21.2,25.6,0,474,0.003982828,0
315,2015/2/4 23:05,21.2,25.6,0,469,0.003982828,0
316,2015/2/4 23:06,21.2,25.6,0,474,0.003982828,0
317,2015/2/4 23:06,21.2,25.6,0,474,0.003982828,0
318,2015/2/4 23:08,21.2,25.6,0,468.5,0.003982828,0
319,2015/2/4 23:09,21.2,25.6,0,469.5,0.003982828,0
320,2015/2/4 23:10,21.2,25.6,0,472.5,0.003982828,0
321,2015/2/4 23:10,21.2,25.6,0,467.5,0.003982828,0
322,2015/2/4 23:12,21.2,25.6,0,469,0.003982828,0
323,2015/2/4 23:12,21.2,25.55,0,466.5,0.003974999,0
324,2015/2/4 23:13,21.2,25.5,0,469.5,0.003967171,0
325,2015/2/4 23:15,21.2,25.5,0,469,0.003967171,0
326,2015/2/4 23:16,21.2,25.5,0,467,0.003967171,0
327,2015/2/4 23:17,21.2,25.5,0,467.3333333,0.003967171,0
328,2015/2/4 23:18,21.2,25.5,0,467,0.003967171,0
329,2015/2/4 23:19,21.2,25.5,0,464.5,0.003967171,0
330,2015/2/4 23:19,21.2,25.445,0,466,0.00395856,0
331,2015/2/4 23:21,21.2,25.5,0,473,0.003967171,0
332,2015/2/4 23:22,21.2,25.39,0,475,0.003949949,0
333,2015/2/4 23:23,21.2,25.39,0,471,0.003949949,0
334,2015/2/4 23:23,21.2,25.39,0,470,0.003949949,0
335,2015/2/4 23:25,21.2,25.39,0,466.25,0.003949949,0
336,2015/2/4 23:25,21.2,25.39,0,467,0.003949949,0
337,2015/2/4 23:26,21.2,25.39,0,473,0.003949949,0
338,2015/2/4 23:28,21.2,25.39,0,468,0.003949949,0
339,2015/2/4 23:29,21.2,25.39,0,463,0.003949949,0
340,2015/2/4 23:30,21.2,25.39,0,466,0.003949949,0
341,2015/2/4 23:31,21.2,25.39,0,467,0.003949949,0
342,2015/2/4 23:31,21.2,25.29,0,468,0.003934293,0
343,2015/2/4 23:32,21.2,25.39,0,468,0.003949949,0
344,2015/2/4 23:34,21.2,25.29,0,468,0.003934293,0
345,2015/2/4 23:35,21.2,25.34,0,465.5,0.003942121,0
346,2015/2/4 23:36,21.2,25.39,0,464,0.003949949,0
347,2015/2/4 23:37,21.2,25.34,0,464.5,0.003942121,0
348,2015/2/4 23:38,21.2,25.29,0,465.6666667,0.003934293,0
349,2015/2/4 23:38,21.2,25.365,0,465.75,0.003946035,0
350,2015/2/4 23:39,21.2,25.39,0,464,0.003949949,0
351,2015/2/4 23:41,21.2,25.39,0,467,0.003949949,0
352,2015/2/4 23:42,21.15,25.39,0,466.5,0.003937767,0
353,2015/2/4 23:43,21.2,25.39,0,465,0.003949949,0
354,2015/2/4 23:44,21.2,25.39,0,462,0.003949949,0
355,2015/2/4 23:44,21.2,25.39,0,459.6666667,0.003949949,0
356,2015/2/4 23:45,21.2,25.29,0,458,0.003934293,0
357,2015/2/4 23:47,21.2,25.34,0,462.5,0.003942121,0
358,2015/2/4 23:48,21.2,25.29,0,467,0.003934293,0
359,2015/2/4 23:49,21.2,25.29,0,466.5,0.003934293,0
360,2015/2/4 23:50,21.2,25.29,0,463,0.003934293,0
361,2015/2/4 23:51,21.2,25.29,0,465,0.003934293,0
362,2015/2/4 23:51,21.2,25.29,0,463.25,0.003934293,0
363,2015/2/4 23:53,21.2,25.29,0,460,0.003934293,0
364,2015/2/4 23:54,21.2,25.29,0,457,0.003934293,0
365,2015/2/4 23:55,21.2,25.29,0,456,0.003934293,0
366,2015/2/4 23:55,21.245,25.245,0,454,0.003938177,0
367,2015/2/4 23:57,21.23,25.23,0,454,0.003932179,0
368,2015/2/4 23:57,21.29,25.29,0,458,0.003956216,0
369,2015/2/4 23:58,21.2,25.2,0,456,0.003920204,0
370,2015/2/5 0:00,21.245,25.245,0,456.5,0.003938177,0
371,2015/2/5 0:01,21.245,25.245,0,458.5,0.003938177,0
372,2015/2/5 0:02,21.26,25.26,0,459.6666667,0.003944183,0
373,2015/2/5 0:03,21.245,25.245,0,464,0.003938177,0
374,2015/2/5 0:04,21.245,25.2,0,465,0.003931113,0
375,2015/2/5 0:04,21.29,25.2,0,461,0.003942048,0
376,2015/2/5 0:06,21.245,25.2,0,458.5,0.003931113,0
377,2015/2/5 0:07,21.29,25.2,0,459,0.003942048,0
378,2015/2/5 0:08,21.29,25.2,0,451,0.003942048,0
379,2015/2/5 0:08,21.29,25.2,0,456,0.003942048,0
380,2015/2/5 0:10,21.29,25.2,0,463,0.003942048,0
381,2015/2/5 0:10,21.29,25.2,0,461.6666667,0.003942048,0
382,2015/2/5 0:11,21.29,25.2,0,458,0.003942048,0
383,2015/2/5 0:13,21.29,25.2,0,450,0.003942048,0
384,2015/2/5 0:14,21.29,25.2,0,457,0.003942048,0
385,2015/2/5 0:15,21.29,25.2,0,456,0.003942048,0
386,2015/2/5 0:16,21.29,25.2,0,456,0.003942048,0
387,2015/2/5 0:16,21.29,25.2,0,461,0.003942048,0
388,2015/2/5 0:17,21.29,25.2,0,463,0.003942048,0
389,2015/2/5 0:19,21.29,25.2,0,460,0.003942048,0
390,2015/2/5 0:20,21.29,25.2,0,456,0.003942048,0
391,2015/2/5 0:21,21.29,25.2,0,454.5,0.003942048,0
392,2015/2/5 0:22,21.29,25.2,0,448.5,0.003942048,0
393,2015/2/5 0:23,21.29,25.2,0,453.5,0.003942048,0
394,2015/2/5 0:23,21.29,25.2,0,454,0.003942048,0
395,2015/2/5 0:24,21.29,25.2,0,454,0.003942048,0
396,2015/2/5 0:26,21.29,25.245,0,450.5,0.003949132,0
397,2015/2/5 0:27,21.29,25.245,0,453,0.003949132,0
398,2015/2/5 0:28,21.2,25.2,0,457,0.003920204,0
399,2015/2/5 0:29,21.2,25.2,0,452.5,0.003920204,0
400,2015/2/5 0:29,21.2,25.2,0,449,0.003920204,0
401,2015/2/5 0:30,21.2,25.2,0,458.6666667,0.003920204,0
402,2015/2/5 0:32,21.2,25.2,0,454.5,0.003920204,0
403,2015/2/5 0:33,21.2,25.245,0,455.5,0.003927249,0
404,2015/2/5 0:34,21.2,25.245,0,453.5,0.003927249,0
405,2015/2/5 0:35,21.2,25.29,0,452,0.003934293,0
406,2015/2/5 0:36,21.2,25.29,0,451.5,0.003934293,0
407,2015/2/5 0:36,21.2,25.29,0,451,0.003934293,0
408,2015/2/5 0:38,21.16666667,25.35666667,0,450.3333333,0.003936616,0
409,2015/2/5 0:39,21.16666667,25.39,0,450,0.003941824,0
